mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
ea:51:ae:7f:62:fa,-43.7,-56.0,-55.7,-57.0,-53.0,-50.7,-48.3,-48.0,-43.3,-56.3,BB,True,AB,True
76:64:61:f6:e6:14,-56.5,-48.6,-43.7,-46.5,-45.3,-39.0,-41.4,-39.6,-35.6,-37.4,BA,True,BB,True
2e:ad:62:53:35:66,-39.1,-40.9,-52.1,-52.7,-59.9,-57.3,-62.4,-51.6,-57.5,-52.4,AB,True,BA,True
e6:53:5c:2a:e8:e2,-44.7,-48.4,-45.8,-56.3,-54.5,-52.6,-49.3,-47.1,-49.9,-47.9,BB,False,,True
5c:77:76:80:95:6f,-45.0,-47.0,-69.0,-45.0,-41.0,-48.0,-52.0,-55.0,-50.0,-44.0,BA,True,AA,False
04:b1:67:ac:8d:65,-47.2,-46.9,-46.1,-45.7,-46.0,-45.6,-46.0,-46.2,-44.1,-46.2,BB,True,BA,True
4a:ff:61:0a:f6:20,-44.0,-45.4,-50.7,-51.6,-51.4,-49.9,-49.9,-51.1,-51.5,-51.9,BB,True,BA,True
4a:ff:61:0a:f6:20,-39.1,-50.0,-47.5,-49.1,-47.4,-49.4,-49.4,-48.4,-48.7,-46.9,BB,True,BA,True
00:be:3b:9e:7f:14,-53.0,-54.9,-54.8,-56.3,-53.7,-54.1,-52.4,-50.3,-55.6,-56.4,AA,True,BB,True
4e:9a:ff:cd:da:f3,-53.7,-49.9,-49.8,-49.6,-49.9,-46.0,-47.6,-46.1,-47.7,-42.4,AA,True,BB,True
56:ec:bd:68:73:0c,-45.0,-43.0,-44.0,-34.0,-42.0,-46.0,-50.0,-53.0,-60.0,-50.0,AB,True,AA,False
e6:53:5c:2a:e8:e2,-52.5,-52.4,-52.9,-50.1,-54.8,-57.8,-48.7,-56.8,-54.9,-59.8,BB,True,BA,True
00:be:3b:9e:7f:14,-69.2,-64.1,-68.1,-63.6,-69.2,-61.3,-62.4,-62.4,-56.8,-64.1,AB,True,AA,True
4e:9a:ff:cd:da:f3,-55.0,-51.0,-52.0,-48.0,-48.0,-51.0,-47.0,-47.0,-48.0,-48.0,AA,True,BB,False
00:be:3b:9e:7f:14,-44.4,-58.9,-48.6,-47.9,-43.2,-34.8,-41.5,-65.7,-57.4,-67.7,AB,True,AA,True
ea:51:ae:7f:62:fa,-54.0,-48.3,-51.0,-43.3,-40.6,-48.8,-43.9,-49.6,-49.4,-43.6,BA,True,AA,True
76:64:61:f6:e6:14,-49.4,-49.5,-40.3,-55.9,-30.9,-41.3,-44.9,-32.3,-41.9,-36.7,AA,False,,True
04:b1:67:ac:8d:65,-34.8,-34.3,-34.8,-34.3,-34.5,-34.9,-35.1,-34.8,-35.0,-35.0,AA,True,AB,True
04:b1:67:ac:8d:65,-49.4,-48.7,-49.9,-50.2,-50.5,-50.2,-49.7,-50.2,-49.7,-49.6,BB,True,BA,True
76:64:61:f6:e6:14,-38.0,-40.0,-40.0,-38.0,-49.0,-45.0,-57.0,-48.0,-45.0,-49.0,AB,True,AA,False
04:b1:67:ac:8d:65,-43.9,-47.2,-46.4,-43.4,-46.7,-42.5,-40.9,-42.5,-41.7,-45.1,AA,True,BA,True
4a:ff:61:0a:f6:20,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,BB,True,BA,False
4a:ff:61:0a:f6:20,-30.4,-29.9,-47.0,-43.7,-43.9,-51.7,-37.1,-33.0,-28.5,-35.4,BA,True,AB,True
4a:ff:61:0a:f6:20,-40.9,-42.6,-51.0,-50.3,-50.7,-51.1,-51.1,-52.2,-51.3,-51.4,BB,True,BA,True
04:b1:67:ac:8d:65,-51.9,-52.9,-53.0,-52.8,-52.7,-52.3,-52.0,-54.4,-53.2,-53.4,AB,True,BB,True
2e:ad:62:53:35:66,-51.0,-34.0,-46.0,-67.0,-63.0,-60.0,-57.0,-53.0,-60.0,-51.0,AB,True,BA,False
f6:12:7b:46:29:86,-41.8,-40.6,-41.6,-51.8,-47.1,-34.7,-37.4,-45.2,-45.4,-37.0,BA,True,AB,True
76:64:61:f6:e6:14,-30.3,-44.0,-43.6,-40.8,-47.1,-40.0,-38.4,-34.3,-33.0,-40.8,AA,True,BB,True
00:be:3b:9e:7f:14,-51.7,-50.2,-49.6,-43.2,-36.4,-50.6,-48.1,-49.4,-52.7,-46.8,AB,True,BA,True
2e:ad:62:53:35:66,-44.1,-61.1,-46.3,-38.8,-38.8,-37.6,-40.6,-37.2,-40.8,-42.1,AA,True,BB,True
4a:ff:61:0a:f6:20,-53.1,-52.1,-52.6,-51.8,-52.6,-53.9,-49.6,-49.5,-50.5,-50.4,BB,True,BA,True
6e:7c:a5:0f:91:c6,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,AA,True,BB,False
6e:7c:a5:0f:91:c6,-48.5,-49.4,-50.2,-49.3,-49.4,-50.6,-49.8,-50.0,-49.8,-44.9,BB,True,AB,True
e6:53:5c:2a:e8:e2,-41.5,-56.8,-41.8,-45.6,-51.6,-50.3,-47.2,-46.3,-46.2,-41.8,AB,True,BB,True
76:64:61:f6:e6:14,-46.4,-41.9,-46.0,-43.5,-40.6,-42.5,-44.4,-34.8,-38.5,-38.5,BA,True,AA,True
4e:9a:ff:cd:da:f3,-38.2,-40.1,-36.7,-46.8,-46.3,-51.7,-55.1,-46.5,-47.8,-46.7,AB,True,BA,True
ea:51:ae:7f:62:fa,-64.7,-48.7,-47.1,-46.3,-43.4,-44.9,-43.4,-47.5,-38.1,-44.2,BA,True,AA,True
56:ec:bd:68:73:0c,-36.1,-62.2,-32.4,-35.4,-38.8,-48.2,-62.9,-58.8,-54.1,-57.9,AB,True,AA,True
00:be:3b:9e:7f:14,-49.8,-49.4,-48.3,-43.5,-36.6,-49.7,-48.9,-52.0,-52.4,-47.0,AB,True,BA,True
6e:7c:a5:0f:91:c6,-41.8,-39.9,-40.2,-41.3,-41.4,-40.7,-42.1,-40.8,-40.9,-40.6,BA,True,BB,True
56:ec:bd:68:73:0c,-72.2,-40.7,-33.5,-29.2,-45.0,-53.3,-60.7,-50.0,-53.0,-62.4,AB,True,AA,True
e6:53:5c:2a:e8:e2,-55.2,-51.5,-54.4,-56.0,-47.7,-38.6,-36.6,-43.4,-41.8,-43.3,BA,True,AB,True
f6:12:7b:46:29:86,-35.6,-40.3,-33.0,-43.2,-50.9,-48.4,-50.6,-46.9,-48.0,-43.6,AB,True,BB,True
04:b1:67:ac:8d:65,-51.4,-51.1,-49.1,-50.3,-49.5,-49.5,-49.5,-49.0,-50.2,-50.3,BB,True,AA,True
e6:53:5c:2a:e8:e2,-49.6,-49.0,-50.8,-46.9,-47.9,-42.8,-45.9,-47.1,-43.8,-48.6,AA,False,,True
04:b1:67:ac:8d:65,-41.0,-49.9,-47.9,-42.0,-46.9,-45.0,-42.0,-44.0,-52.9,-52.9,AA,True,BA,True
f6:12:7b:46:29:86,-65.0,-66.0,-59.0,-59.0,-59.0,-60.0,-58.0,-56.0,-64.0,-64.0,BB,True,BA,True
5c:77:76:80:95:6f,-37.9,-38.1,-36.7,-36.4,-35.4,-38.7,-37.2,-38.5,-37.3,-37.8,AA,True,BB,True
6e:7c:a5:0f:91:c6,-51.1,-52.6,-51.4,-52.7,-52.5,-52.3,-51.6,-52.9,-52.8,-52.5,BB,True,AB,True
5c:77:76:80:95:6f,-56.0,-56.0,-56.0,-57.0,-57.0,-57.0,-65.0,-53.0,-52.0,-55.0,BB,True,AB,False
56:ec:bd:68:73:0c,-41.6,-47.6,-45.8,-52.0,-36.0,-41.4,-44.3,-46.0,-53.5,-42.8,BA,True,AA,True
56:ec:bd:68:73:0c,-54.5,-52.5,-44.3,-44.2,-46.6,-56.5,-49.0,-49.9,-49.0,-42.6,BA,True,BB,True
56:ec:bd:68:73:0c,-41.4,-41.4,-44.7,-49.9,-45.7,-46.9,-41.4,-66.5,-39.0,-49.2,BB,True,AB,True
04:b1:67:ac:8d:65,-51.5,-49.2,-50.8,-50.0,-50.0,-50.0,-50.7,-51.1,-51.5,-54.2,BB,True,BA,True
00:be:3b:9e:7f:14,-55.9,-56.4,-73.2,-49.4,-40.5,-64.3,-38.5,-47.9,-60.4,-43.1,AB,True,BA,True
4e:9a:ff:cd:da:f3,-52.0,-57.0,-51.0,-54.0,-49.0,-49.0,-49.0,-54.0,-52.0,-50.0,BB,True,AB,False
76:64:61:f6:e6:14,-33.0,-53.2,-56.2,-55.1,-52.4,-51.5,-48.3,-46.4,-43.3,-42.9,AA,True,BB,True
5c:77:76:80:95:6f,-62.0,-57.3,-51.7,-54.1,-55.7,-54.1,-41.4,-43.8,-47.8,-60.4,BA,True,BB,True
76:64:61:f6:e6:14,-44.6,-61.6,-42.3,-46.1,-38.3,-41.3,-41.7,-36.5,-42.9,-52.0,BA,False,,True
4e:9a:ff:cd:da:f3,-60.0,-47.1,-44.5,-45.7,-56.1,-39.5,-33.8,-48.2,-47.7,-41.8,BA,True,BB,True
e6:53:5c:2a:e8:e2,-38.1,-40.2,-39.0,-42.6,-48.9,-61.9,-46.2,-43.2,-51.4,-64.3,AB,True,BB,True
04:b1:67:ac:8d:65,-30.2,-31.6,-31.9,-31.3,-32.3,-31.7,-30.9,-31.3,-32.0,-31.8,AA,True,AB,True
76:64:61:f6:e6:14,-52.7,-50.0,-46.1,-50.7,-52.8,-46.4,-50.4,-45.8,-55.5,-46.2,BB,True,AB,True
04:b1:67:ac:8d:65,-59.0,-61.0,-67.0,-66.0,-62.0,-52.0,-52.0,-52.0,-52.0,-52.0,BA,True,AB,False
f6:12:7b:46:29:86,-48.0,-38.1,-45.3,-41.7,-40.3,-39.3,-44.5,-43.4,-49.5,-52.1,AB,True,BB,True
04:b1:67:ac:8d:65,-38.3,-38.5,-39.3,-38.3,-38.7,-40.2,-39.9,-39.9,-39.5,-38.4,AA,True,BA,True
e6:53:5c:2a:e8:e2,-58.7,-65.3,-63.6,-70.1,-71.5,-62.3,-66.7,-65.7,-50.9,-49.7,BB,True,AA,True
5c:77:76:80:95:6f,-47.0,-48.6,-52.6,-47.0,-53.3,-38.5,-42.9,-51.8,-49.4,-49.7,BA,True,BB,True
76:64:61:f6:e6:14,-31.9,-36.6,-43.4,-55.8,-55.0,-57.9,-47.0,-47.5,-40.7,-47.6,AB,True,BA,True
76:64:61:f6:e6:14,-49.3,-52.4,-47.2,-46.7,-46.0,-46.1,-54.9,-49.3,-45.5,-50.0,BB,True,AB,True
e6:53:5c:2a:e8:e2,-32.1,-33.8,-35.3,-35.7,-40.2,-35.1,-39.2,-46.9,-46.9,-49.0,BB,True,AA,True
6e:7c:a5:0f:91:c6,-57.2,-57.3,-56.9,-58.0,-59.1,-58.9,-58.2,-57.4,-58.2,-58.3,AB,True,AA,True
6e:7c:a5:0f:91:c6,-47.2,-49.3,-49.5,-41.3,-44.8,-25.3,-32.1,-39.1,-39.1,-29.1,BA,True,AA,True
4e:9a:ff:cd:da:f3,-59.0,-46.0,-58.0,-45.0,-50.0,-46.0,-48.0,-47.0,-38.0,-37.0,BA,True,BB,False
04:b1:67:ac:8d:65,-57.3,-55.9,-56.3,-55.9,-57.4,-57.5,-58.8,-58.2,-56.8,-56.1,AB,True,BB,True
00:be:3b:9e:7f:14,-44.5,-48.6,-55.5,-45.2,-52.2,-36.8,-40.8,-47.5,-47.3,-51.3,AB,True,BA,True
04:b1:67:ac:8d:65,-54.8,-55.2,-63.5,-62.9,-64.5,-64.1,-63.7,-64.2,-61.3,-62.3,BB,True,AA,True
6e:7c:a5:0f:91:c6,-64.8,-65.4,-65.2,-64.2,-65.5,-65.5,-64.5,-66.1,-37.1,-37.1,BA,True,BB,True
00:be:3b:9e:7f:14,-56.0,-56.0,-52.0,-49.0,-52.0,-52.0,-50.0,-51.0,-59.0,-65.0,BB,True,AB,True
76:64:61:f6:e6:14,-36.8,-34.1,-51.6,-52.1,-57.5,-53.0,-51.2,-53.0,-47.5,-48.6,AB,True,BA,True
56:ec:bd:68:73:0c,-32.5,-45.3,-51.2,-33.5,-52.4,-40.0,-45.4,-45.4,-35.8,-30.7,AA,True,BB,True
4a:ff:61:0a:f6:20,-47.4,-49.1,-47.8,-49.0,-47.6,-48.4,-48.6,-49.4,-48.1,-48.9,BB,True,AA,True
e6:53:5c:2a:e8:e2,-50.4,-47.4,-50.1,-48.4,-52.1,-49.4,-65.1,-49.1,-46.7,-51.7,BB,True,BA,True
56:ec:bd:68:73:0c,-50.0,-52.5,-39.0,-45.7,-45.1,-45.0,-45.1,-46.4,-70.5,-48.4,BA,True,AA,True
e6:53:5c:2a:e8:e2,-50.4,-48.7,-48.3,-47.6,-49.8,-48.4,-56.0,-53.9,-60.2,-52.8,BB,True,BA,True
04:b1:67:ac:8d:65,-61.3,-61.2,-63.0,-64.5,-62.0,-62.0,-41.8,-46.2,-45.7,-45.2,BB,True,AA,True
f6:12:7b:46:29:86,-53.7,-52.7,-47.8,-57.6,-53.7,-44.9,-47.0,-50.9,-49.0,-50.9,BB,True,AA,True
00:be:3b:9e:7f:14,-42.5,-50.6,-48.1,-59.9,-54.6,-45.9,-53.3,-44.6,-55.4,-49.4,AB,True,AA,True
04:b1:67:ac:8d:65,-56.9,-57.1,-56.2,-58.8,-57.8,-57.8,-55.7,-57.9,-58.9,-59.0,BB,True,AA,True
6e:7c:a5:0f:91:c6,-38.6,-39.1,-38.3,-38.1,-39.1,-38.4,-38.0,-39.0,-37.1,-39.0,AB,True,AA,True
5c:77:76:80:95:6f,-35.0,-34.0,-34.0,-34.0,-34.0,-35.0,-34.0,-34.0,-34.0,-35.0,AA,True,BB,False
e6:53:5c:2a:e8:e2,-29.5,-35.4,-37.8,-51.5,-45.8,-48.2,-44.2,-49.3,-53.4,-54.6,AB,False,,True
04:b1:67:ac:8d:65,-59.4,-46.1,-43.4,-49.3,-43.4,-37.2,-42.1,-35.3,-37.2,-35.9,BA,True,AB,True
e6:53:5c:2a:e8:e2,-57.2,-52.4,-62.5,-49.3,-46.7,-36.3,-52.4,-50.3,-44.2,-40.6,BA,True,AB,True
56:ec:bd:68:73:0c,-67.7,-41.8,-42.0,-43.2,-51.6,-41.6,-44.9,-50.8,-44.2,-31.8,BA,True,BB,True
4e:9a:ff:cd:da:f3,-42.2,-43.9,-41.7,-39.6,-44.9,-44.4,-40.6,-41.2,-39.1,-37.7,AA,True,BB,True
04:b1:67:ac:8d:65,-46.3,-46.7,-47.3,-47.9,-46.6,-46.1,-48.4,-46.1,-65.3,-65.2,BB,True,AA,True
e6:53:5c:2a:e8:e2,-44.9,-41.9,-51.9,-56.3,-43.4,-42.2,-42.4,-41.8,-46.8,-41.9,BB,True,BA,True
04:b1:67:ac:8d:65,-64.0,-60.0,-67.0,-53.0,-49.0,-63.0,-57.0,-61.0,-54.0,-56.0,BA,True,AB,False
e6:53:5c:2a:e8:e2,-44.0,-43.0,-43.0,-31.0,-46.0,-29.0,-44.0,-36.0,-32.0,-43.0,AA,True,BA,False
04:b1:67:ac:8d:65,-29.9,-28.6,-28.9,-30.0,-28.1,-29.6,-28.3,-28.2,-29.8,-29.4,AB,True,BB,True
56:ec:bd:68:73:0c,-35.2,-40.6,-37.2,-48.9,-56.1,-56.7,-49.9,-61.3,-61.1,-53.0,AB,True,BA,True
76:64:61:f6:e6:14,-43.5,-37.3,-35.8,-47.4,-58.8,-47.6,-44.2,-45.3,-47.1,-49.5,AB,True,BA,True
04:b1:67:ac:8d:65,-51.1,-36.2,-37.5,-36.6,-37.7,-37.1,-36.5,-36.4,-41.7,-43.5,AA,True,BA,True
e6:53:5c:2a:e8:e2,-56.9,-56.5,-60.8,-59.5,-55.2,-55.1,-56.0,-53.9,-56.2,-56.6,BB,True,BA,True
56:ec:bd:68:73:0c,-40.0,-43.1,-38.3,-34.4,-43.7,-35.9,-29.5,-36.8,-33.6,-44.2,AA,True,BB,True
76:64:61:f6:e6:14,-70.6,-68.6,-39.4,-38.8,-40.3,-35.0,-48.4,-45.5,-52.0,-40.6,AA,True,BB,True
5c:77:76:80:95:6f,-36.4,-32.9,-23.3,-31.3,-62.7,-65.0,-60.7,-57.2,-60.6,-45.9,AB,True,AA,True
04:b1:67:ac:8d:65,-49.6,-47.0,-49.5,-47.8,-47.3,-49.2,-31.0,-31.7,-31.6,-32.6,BA,True,AB,True
00:be:3b:9e:7f:14,-37.1,-39.4,-36.5,-36.9,-37.7,-37.0,-39.4,-39.6,-36.0,-37.7,AA,True,BB,True
00:be:3b:9e:7f:14,-46.2,-49.2,-68.2,-64.4,-71.9,-62.7,-31.8,-35.5,-24.0,-30.0,BA,True,BB,True
56:ec:bd:68:73:0c,-37.0,-36.0,-44.0,-48.0,-60.0,-55.0,-45.0,-50.0,-46.0,-49.0,AB,True,BA,True
4a:ff:61:0a:f6:20,-48.2,-48.9,-47.7,-46.9,-48.4,-46.8,-48.1,-48.1,-48.3,-39.9,BB,True,BA,True
f6:12:7b:46:29:86,-44.8,-49.6,-50.1,-46.9,-53.2,-53.7,-55.5,-58.8,-49.8,-46.4,BB,True,BA,True
04:b1:67:ac:8d:65,-52.1,-51.7,-53.6,-52.1,-52.8,-50.8,-53.9,-51.2,-52.1,-53.6,BB,True,AA,True
04:b1:67:ac:8d:65,-35.5,-35.8,-34.4,-48.8,-47.5,-48.7,-48.7,-37.6,-39.2,-37.6,AA,True,BA,True
04:b1:67:ac:8d:65,-54.3,-54.3,-54.3,-50.4,-50.4,-50.4,-50.4,-50.4,-50.6,-50.4,BB,True,AA,True
e6:53:5c:2a:e8:e2,-35.5,-35.0,-49.6,-33.6,-43.6,-37.5,-39.0,-37.9,-42.0,-51.0,AA,True,BA,True
76:64:61:f6:e6:14,-42.4,-41.6,-41.1,-45.1,-32.7,-45.5,-43.7,-46.0,-59.3,-47.2,BA,False,,True
f6:12:7b:46:29:86,-46.0,-45.2,-44.5,-42.1,-41.6,-38.4,-28.8,-42.2,-38.7,-47.1,BA,True,AB,True
ea:51:ae:7f:62:fa,-45.6,-61.2,-47.7,-52.2,-46.0,-49.7,-54.8,-55.4,-46.9,-49.4,AA,True,BB,True
56:ec:bd:68:73:0c,-52.2,-63.6,-38.8,-39.0,-44.9,-45.1,-44.4,-43.5,-41.2,-38.8,BA,True,AA,True
04:b1:67:ac:8d:65,-48.1,-46.9,-44.9,-57.8,-37.0,-40.7,-50.6,-46.5,-44.7,-37.7,BA,True,AB,True
e6:53:5c:2a:e8:e2,-50.0,-50.0,-49.0,-51.0,-52.0,-51.0,-59.0,-55.0,-53.0,-56.0,BB,True,BA,False
04:b1:67:ac:8d:65,-41.0,-39.8,-40.6,-39.9,-39.4,-40.1,-33.3,-33.4,-33.3,-33.7,BA,True,AB,True
f6:12:7b:46:29:86,-40.4,-44.3,-41.5,-40.5,-44.1,-46.8,-46.0,-42.3,-45.7,-44.5,AA,True,BA,True
2e:ad:62:53:35:66,-42.1,-40.5,-40.3,-39.9,-39.4,-36.7,-47.1,-40.8,-40.1,-38.0,AA,True,BB,True
56:ec:bd:68:73:0c,-48.8,-56.1,-47.6,-45.8,-50.8,-42.0,-43.5,-46.2,-48.1,-50.8,BA,True,AA,True
76:64:61:f6:e6:14,-32.8,-38.4,-38.7,-39.1,-38.3,-40.6,-38.3,-32.5,-38.3,-31.6,AA,True,BB,True
e6:53:5c:2a:e8:e2,-47.8,-47.7,-43.4,-44.4,-50.9,-40.3,-42.0,-53.3,-50.6,-44.3,BA,False,,True
56:ec:bd:68:73:0c,-45.3,-45.5,-46.1,-40.4,-47.6,-48.2,-43.1,-53.6,-46.5,-35.5,BA,True,AA,True
76:64:61:f6:e6:14,-40.5,-42.1,-41.6,-46.1,-40.6,-40.9,-44.8,-54.7,-72.7,-76.9,AB,True,AA,True
56:ec:bd:68:73:0c,-32.6,-35.5,-34.9,-45.8,-50.5,-48.5,-64.9,-39.5,-31.2,-34.0,AA,True,BB,True
e6:53:5c:2a:e8:e2,-35.0,-53.0,-53.0,-43.0,-47.0,-46.0,-49.0,-49.0,-49.0,-49.0,AA,True,AB,False
00:be:3b:9e:7f:14,-71.5,-70.7,-67.8,-64.5,-61.6,-61.5,-46.1,-39.6,-16.0,-27.0,BA,True,BB,True
04:b1:67:ac:8d:65,-47.0,-48.0,-49.4,-47.6,-44.9,-46.4,-47.0,-36.8,-35.4,-36.0,AA,True,AB,True
76:64:61:f6:e6:14,-37.4,-45.0,-35.0,-38.3,-43.8,-50.5,-51.5,-56.3,-57.9,-52.6,AB,True,AA,True
4a:ff:61:0a:f6:20,-38.5,-37.7,-39.4,-38.5,-40.2,-38.6,-37.6,-39.0,-39.5,-39.4,AA,True,AB,True
76:64:61:f6:e6:14,-53.0,-36.0,-43.0,-36.0,-40.0,-44.0,-55.0,-60.0,-63.0,-59.0,AB,False,,False
e6:53:5c:2a:e8:e2,-45.9,-43.9,-36.8,-47.6,-39.3,-39.2,-52.0,-46.0,-38.0,-40.0,AB,True,BB,True
76:64:61:f6:e6:14,-34.0,-39.0,-28.0,-35.0,-41.0,-50.0,-57.0,-59.0,-70.0,-52.0,AB,True,AA,False
e6:53:5c:2a:e8:e2,-38.0,-40.5,-45.0,-53.3,-43.0,-41.4,-39.6,-43.8,-41.3,-34.2,AA,True,BA,True
4a:ff:61:0a:f6:20,-60.6,-60.2,-60.9,-60.9,-62.1,-61.1,-72.6,-73.3,-73.3,-72.6,AB,True,BB,True
2e:ad:62:53:35:66,-41.5,-36.1,-35.6,-39.1,-36.7,-37.8,-39.7,-44.4,-38.0,-41.9,AA,True,BB,True
e6:53:5c:2a:e8:e2,-58.4,-51.0,-58.3,-57.8,-59.9,-55.7,-59.1,-53.1,-51.0,-56.4,BB,True,BA,True
04:b1:67:ac:8d:65,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,-37.0,BA,True,AB,False
56:ec:bd:68:73:0c,-44.0,-40.4,-35.8,-30.9,-31.2,-57.7,-52.2,-55.5,-53.3,-67.3,AB,True,AA,True
76:64:61:f6:e6:14,-33.1,-28.3,-33.3,-51.1,-67.2,-54.5,-58.3,-51.5,-49.6,-53.8,AB,True,AA,True
2e:ad:62:53:35:66,-53.5,-51.5,-48.5,-48.6,-46.5,-40.3,-35.1,-45.4,-46.8,-49.7,BA,True,AA,True
e6:53:5c:2a:e8:e2,-46.3,-49.6,-44.5,-43.4,-40.5,-41.5,-43.9,-47.5,-45.4,-43.8,BB,True,BA,True
5c:77:76:80:95:6f,-62.0,-58.0,-55.0,-38.0,-44.0,-57.0,-53.0,-47.0,-43.0,-45.0,BA,True,AA,False
e6:53:5c:2a:e8:e2,-38.0,-34.1,-28.8,-33.4,-46.8,-56.4,-52.4,-52.6,-53.8,-54.3,AB,False,,True
4e:9a:ff:cd:da:f3,-48.9,-48.9,-48.9,-46.0,-46.0,-57.9,-52.0,-51.9,-49.0,-47.2,BB,True,AB,True
e6:53:5c:2a:e8:e2,-45.7,-53.3,-43.0,-42.2,-40.3,-42.5,-44.0,-40.7,-39.8,-39.2,AA,True,AB,True
76:64:61:f6:e6:14,-50.2,-43.1,-46.5,-35.0,-39.3,-36.9,-51.5,-36.0,-33.6,-36.2,AA,False,,True
e6:53:5c:2a:e8:e2,-55.4,-56.6,-49.0,-45.4,-39.8,-58.3,-44.8,-57.6,-53.0,-70.6,BB,False,,True
6e:7c:a5:0f:91:c6,-39.5,-38.9,-40.1,-39.6,-38.7,-38.0,-38.6,-39.4,-38.5,-39.8,AB,True,AA,True
4e:9a:ff:cd:da:f3,-44.5,-42.6,-43.8,-45.0,-42.3,-43.0,-45.4,-43.0,-44.9,-41.9,AA,True,BB,True
56:ec:bd:68:73:0c,-30.7,-41.2,-38.1,-45.9,-36.8,-42.7,-40.6,-39.8,-38.0,-56.1,AA,True,BB,True
76:64:61:f6:e6:14,-46.8,-47.5,-40.2,-45.1,-45.6,-35.8,-38.7,-50.4,-50.0,-39.9,BA,True,BB,True
e6:53:5c:2a:e8:e2,-43.2,-48.0,-42.1,-52.1,-50.3,-58.5,-47.5,-54.6,-49.7,-51.0,AA,True,AB,True
ea:51:ae:7f:62:fa,-52.8,-59.1,-54.1,-55.5,-57.5,-47.8,-58.2,-58.3,-47.8,-53.4,BA,True,BB,True
04:b1:67:ac:8d:65,-42.6,-43.9,-43.5,-44.8,-43.4,-44.6,-42.3,-33.2,-32.6,-33.5,AA,True,AB,True
f6:12:7b:46:29:86,-50.7,-49.9,-54.3,-50.1,-55.3,-54.4,-49.3,-51.0,-55.3,-53.4,BB,True,AA,True
e6:53:5c:2a:e8:e2,-54.8,-52.8,-51.0,-51.7,-43.5,-44.2,-58.0,-56.6,-34.3,-39.5,BA,True,AB,True
04:b1:67:ac:8d:65,-37.8,-37.6,-38.7,-37.8,-37.8,-38.8,-37.7,-37.5,-36.1,-37.8,BA,True,AB,True
76:64:61:f6:e6:14,-40.4,-41.1,-40.4,-37.8,-36.2,-42.3,-61.4,-44.0,-50.5,-45.6,AA,True,BB,True
4e:9a:ff:cd:da:f3,-42.4,-49.6,-53.6,-61.5,-57.0,-62.1,-46.3,-50.2,-52.1,-50.8,BB,True,AB,True
e6:53:5c:2a:e8:e2,-42.0,-39.0,-33.2,-40.0,-45.7,-37.9,-44.2,-47.8,-47.6,-43.3,BB,True,AA,True
e6:53:5c:2a:e8:e2,-34.6,-42.3,-46.8,-48.1,-53.7,-51.4,-48.8,-48.8,-48.2,-51.7,AB,True,BB,True
6e:7c:a5:0f:91:c6,-44.4,-45.1,-45.0,-45.4,-44.6,-44.4,-44.9,-44.5,-42.8,-43.9,AA,True,BB,True
04:b1:67:ac:8d:65,-57.4,-57.4,-57.4,-57.4,-59.1,-59.1,-59.1,-54.8,-54.8,-54.8,BB,True,BA,True
76:64:61:f6:e6:14,-42.8,-45.9,-45.6,-46.7,-55.1,-57.0,-55.3,-48.4,-47.0,-56.1,BB,True,AB,True
56:ec:bd:68:73:0c,-32.7,-41.3,-47.8,-30.0,-33.5,-49.0,-54.5,-52.1,-53.6,-45.3,AA,True,BB,True
5c:77:76:80:95:6f,-59.0,-50.0,-54.9,-45.0,-52.0,-46.1,-42.2,-36.3,-48.1,-64.0,BB,True,AB,True
76:64:61:f6:e6:14,-44.5,-41.6,-59.8,-45.5,-56.3,-51.9,-44.7,-48.7,-48.4,-51.4,AB,True,AA,True
76:64:61:f6:e6:14,-51.0,-45.8,-55.1,-60.1,-54.4,-47.9,-48.4,-46.7,-28.4,-43.7,AA,False,,True
5c:77:76:80:95:6f,-52.0,-48.8,-52.0,-53.0,-50.4,-50.4,-50.8,-51.0,-54.2,-52.9,BB,True,AB,True
00:be:3b:9e:7f:14,-45.6,-54.5,-51.1,-47.7,-48.0,-40.6,-47.4,-48.9,-52.7,-67.5,AB,True,BA,True
4e:9a:ff:cd:da:f3,-52.9,-56.3,-51.9,-44.1,-50.6,-43.9,-43.0,-49.1,-43.1,-41.9,BA,True,BB,True
ea:51:ae:7f:62:fa,-61.4,-54.1,-57.2,-51.4,-48.7,-54.2,-44.7,-49.9,-57.1,-50.9,BA,True,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,BB,True,AB,False
4a:ff:61:0a:f6:20,-34.2,-34.2,-34.2,-34.2,-34.2,-34.7,-34.7,-34.7,-34.7,-34.7,AA,True,AB,True
76:64:61:f6:e6:14,-42.0,-39.0,-44.0,-51.0,-62.0,-53.0,-49.0,-44.0,-50.0,-45.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-57.6,-54.6,-54.6,-54.6,-54.6,-54.6,-54.6,-45.4,-45.4,-45.4,BB,False,,True
