mac,1,2,3,4,5,6,7,8,9,10,label,noise,concurrent_noise_path,synthetic
e6:53:5c:2a:e8:e2,-55.0,-52.0,-55.0,-54.0,-48.0,-39.0,-38.0,-44.0,-42.0,-43.0,BA,True,AB,False
76:64:61:f6:e6:14,-45.2,-49.8,-49.2,-54.8,-46.7,-42.4,-53.3,-46.7,-49.8,-50.3,BA,True,AA,True
04:b1:67:ac:8d:65,-66.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,BB,True,AA,False
76:64:61:f6:e6:14,-37.6,-34.6,-38.9,-47.4,-58.8,-68.4,-52.5,-59.9,-50.3,-52.7,AB,True,BA,True
56:ec:bd:68:73:0c,-52.7,-39.1,-37.5,-38.3,-53.9,-56.8,-51.0,-54.1,-50.5,-62.4,AB,True,BA,True
76:64:61:f6:e6:14,-30.4,-51.1,-34.3,-31.5,-37.3,-39.2,-43.9,-54.0,-54.2,-59.7,AA,True,BB,True
ea:51:ae:7f:62:fa,-34.0,-29.0,-32.9,-50.8,-65.8,-54.0,-58.0,-52.0,-49.0,-52.9,AB,True,BA,True
76:64:61:f6:e6:14,-55.2,-44.4,-46.5,-40.6,-41.1,-42.9,-29.8,-44.5,-49.3,-43.4,BA,False,,True
76:64:61:f6:e6:14,-49.5,-43.2,-53.2,-55.8,-57.5,-45.2,-41.8,-34.4,-34.0,-47.8,AA,False,,True
04:b1:67:ac:8d:65,-52.4,-53.2,-53.6,-53.4,-58.1,-58.4,-56.7,-58.3,-48.1,-50.6,BB,True,BA,True
76:64:61:f6:e6:14,-37.8,-40.2,-36.5,-45.7,-50.5,-61.0,-59.0,-57.4,-55.6,-53.8,AB,True,AA,True
76:64:61:f6:e6:14,-47.0,-51.0,-46.0,-44.0,-52.0,-52.0,-44.0,-54.0,-43.0,-49.0,BB,True,AB,False
76:64:61:f6:e6:14,-54.3,-44.7,-42.6,-38.5,-45.7,-39.7,-39.1,-28.8,-39.2,-35.1,BA,True,BB,True
76:64:61:f6:e6:14,-51.7,-51.4,-52.8,-50.8,-49.4,-49.4,-48.8,-51.8,-50.8,-49.1,BB,True,AB,True
ea:51:ae:7f:62:fa,-37.0,-33.8,-39.4,-45.1,-49.8,-50.7,-53.4,-50.7,-59.6,-57.5,AA,True,BB,True
04:b1:67:ac:8d:65,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,BA,True,AB,True
76:64:61:f6:e6:14,-49.5,-56.8,-48.8,-52.1,-49.9,-42.3,-38.3,-41.2,-41.4,-44.0,BA,True,BB,True
76:64:61:f6:e6:14,-51.2,-46.6,-45.0,-44.6,-41.8,-39.0,-37.4,-47.0,-47.2,-42.6,BA,True,AA,True
e6:53:5c:2a:e8:e2,-49.2,-42.2,-50.0,-51.0,-37.1,-39.9,-45.8,-40.3,-46.1,-55.9,BA,False,,True
76:64:61:f6:e6:14,-40.8,-38.9,-40.0,-37.6,-37.7,-36.3,-36.3,-41.2,-37.9,-36.3,AA,False,,True
e6:53:5c:2a:e8:e2,-54.8,-49.4,-51.1,-65.8,-46.0,-55.9,-65.5,-71.4,-69.0,-61.7,BB,False,,True
e6:53:5c:2a:e8:e2,-42.0,-39.4,-48.5,-41.3,-46.8,-60.3,-57.0,-57.2,-63.6,-51.9,AB,True,BB,True
e6:53:5c:2a:e8:e2,-57.1,-52.4,-52.6,-47.6,-40.6,-34.6,-33.2,-52.6,-52.5,-46.4,BA,False,,True
4a:ff:61:0a:f6:20,-47.3,-45.0,-46.1,-47.2,-47.0,-45.3,-47.3,-45.8,-46.3,-46.2,AA,True,AB,True
04:b1:67:ac:8d:65,-55.2,-55.5,-65.1,-65.7,-65.0,-65.8,-63.3,-64.9,-65.4,-64.4,BB,True,BA,True
04:b1:67:ac:8d:65,-57.6,-53.4,-48.8,-54.4,-45.0,-48.0,-44.3,-47.1,-46.3,-54.2,BB,True,BA,True
56:ec:bd:68:73:0c,-48.6,-53.4,-45.4,-49.8,-46.7,-39.6,-43.5,-42.5,-51.6,-38.5,BA,True,AA,True
56:ec:bd:68:73:0c,-50.7,-45.9,-49.1,-69.8,-46.7,-58.0,-72.2,-43.4,-53.1,-31.2,BA,True,BB,True
4a:ff:61:0a:f6:20,-46.3,-51.3,-52.7,-46.3,-54.9,-49.8,-49.1,-58.5,-52.7,-54.9,BB,True,AA,True
04:b1:67:ac:8d:65,-65.8,-60.8,-62.9,-60.3,-59.5,-48.1,-53.3,-54.1,-57.2,-55.9,BA,True,AB,True
04:b1:67:ac:8d:65,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0,AA,True,AB,False
56:ec:bd:68:73:0c,-36.6,-36.3,-37.9,-44.5,-51.5,-57.1,-61.0,-59.3,-51.4,-47.3,AB,True,BA,True
04:b1:67:ac:8d:65,-39.3,-41.4,-41.9,-41.4,-41.1,-39.3,-39.8,-39.8,-39.0,-39.6,BA,True,AB,True
2e:ad:62:53:35:66,-51.7,-49.8,-47.4,-48.7,-45.9,-39.6,-35.4,-42.6,-48.5,-48.3,BA,True,AA,True
76:64:61:f6:e6:14,-54.3,-50.0,-48.8,-48.2,-42.7,-41.5,-44.1,-36.3,-34.0,-38.8,BA,True,BB,True
e6:53:5c:2a:e8:e2,-34.9,-28.9,-39.5,-40.3,-44.4,-37.8,-54.5,-53.4,-50.7,-51.0,AB,False,,True
e6:53:5c:2a:e8:e2,-38.0,-42.0,-38.0,-39.0,-38.0,-32.0,-28.0,-33.0,-44.0,-34.0,BA,True,AB,False
76:64:61:f6:e6:14,-59.0,-50.0,-46.0,-48.0,-49.0,-47.0,-42.0,-41.0,-33.0,-33.0,BA,True,BB,False
e6:53:5c:2a:e8:e2,-45.9,-44.8,-44.9,-44.9,-44.4,-29.8,-28.5,-29.0,-29.6,-39.1,BA,True,AB,True
04:b1:67:ac:8d:65,-50.7,-57.6,-60.0,-60.6,-62.7,-55.4,-49.1,-48.3,-51.2,-50.8,BB,True,BA,True
2e:ad:62:53:35:66,-38.8,-37.8,-53.0,-63.3,-58.0,-67.7,-59.8,-57.9,-53.4,-57.8,AB,True,BA,True
76:64:61:f6:e6:14,-47.5,-52.2,-48.1,-48.1,-56.8,-56.1,-45.4,-54.2,-48.8,-55.5,BB,True,AB,True
76:64:61:f6:e6:14,-44.3,-39.0,-49.5,-52.4,-48.3,-45.1,-45.7,-49.8,-43.4,-42.9,BB,True,AB,True
e6:53:5c:2a:e8:e2,-31.8,-22.4,-26.8,-38.1,-42.7,-43.9,-47.4,-44.8,-52.9,-51.5,AB,False,,True
04:b1:67:ac:8d:65,-54.1,-48.2,-49.2,-51.2,-52.1,-52.1,-51.9,-51.9,-52.9,-51.9,BB,True,AA,True
56:ec:bd:68:73:0c,-29.5,-40.6,-37.4,-46.6,-38.8,-42.6,-40.4,-38.1,-37.1,-57.8,AA,True,BB,True
76:64:61:f6:e6:14,-35.1,-33.8,-36.3,-49.6,-61.7,-57.2,-59.5,-45.0,-47.6,-45.0,AB,True,BA,True
04:b1:67:ac:8d:65,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-55.0,-55.0,-55.0,AB,True,BB,True
4a:ff:61:0a:f6:20,-40.2,-31.8,-33.8,-33.0,-32.6,-33.7,-33.5,-33.6,-31.9,-31.5,AA,True,AB,True
76:64:61:f6:e6:14,-43.6,-43.3,-39.5,-47.4,-38.9,-49.1,-45.3,-41.9,-45.5,-51.4,BA,True,AA,True
e6:53:5c:2a:e8:e2,-55.9,-52.3,-49.7,-53.3,-41.0,-45.2,-59.3,-56.9,-34.1,-40.6,BA,True,AB,True
e6:53:5c:2a:e8:e2,-34.8,-39.3,-43.8,-35.2,-51.0,-45.6,-40.5,-26.0,-33.3,-28.6,AA,False,,True
ea:51:ae:7f:62:fa,-56.8,-51.7,-49.4,-53.7,-49.5,-51.2,-50.0,-61.3,-42.1,-52.9,BA,True,AA,True
ea:51:ae:7f:62:fa,-34.8,-49.1,-39.8,-50.9,-44.2,-54.2,-60.2,-63.6,-63.9,-56.0,AB,True,BA,True
04:b1:67:ac:8d:65,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-69.0,-66.0,-68.0,-68.0,AB,True,BB,False
76:64:61:f6:e6:14,-41.1,-45.2,-53.5,-47.2,-42.6,-38.1,-35.5,-50.5,-42.3,-51.8,BA,False,,True
04:b1:67:ac:8d:65,-54.4,-54.3,-55.0,-54.8,-53.5,-54.5,-55.6,-54.4,-43.4,-43.6,AA,True,BA,True
04:b1:67:ac:8d:65,-45.9,-47.0,-46.8,-45.9,-45.5,-47.0,-47.4,-47.4,-46.6,-47.2,AB,True,BB,True
56:ec:bd:68:73:0c,-35.0,-34.0,-34.0,-48.0,-48.0,-54.0,-61.0,-56.0,-43.0,-45.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-38.0,-34.1,-28.8,-33.4,-46.8,-56.4,-52.4,-52.6,-53.8,-54.3,AB,False,,True
e6:53:5c:2a:e8:e2,-44.8,-36.4,-35.8,-41.5,-44.6,-49.9,-50.3,-58.5,-44.1,-47.9,AB,False,,True
04:b1:67:ac:8d:65,-50.2,-36.1,-36.9,-38.2,-37.8,-35.8,-38.2,-38.5,-42.6,-35.5,AA,True,BA,True
76:64:61:f6:e6:14,-63.9,-63.9,-49.3,-58.3,-63.5,-42.1,-43.8,-63.5,-48.2,-60.0,BB,False,,True
76:64:61:f6:e6:14,-59.2,-61.3,-45.8,-47.3,-49.6,-50.6,-56.9,-51.5,-53.3,-61.3,BB,False,,True
4a:ff:61:0a:f6:20,-48.0,-47.1,-48.5,-48.0,-48.7,-48.6,-48.7,-47.4,-49.1,-48.3,AA,True,AB,True
4a:ff:61:0a:f6:20,-28.3,-28.5,-27.9,-28.4,-28.3,-27.8,-28.5,-28.1,-28.5,-29.0,AB,True,BB,True
e6:53:5c:2a:e8:e2,-35.0,-48.0,-36.0,-36.0,-38.0,-43.0,-57.0,-53.0,-46.0,-47.0,AA,False,,False
ea:51:ae:7f:62:fa,-33.8,-33.1,-41.4,-44.5,-41.4,-54.3,-51.7,-41.2,-52.6,-46.0,AA,True,BB,True
e6:53:5c:2a:e8:e2,-33.9,-28.1,-48.7,-46.2,-39.8,-42.8,-51.7,-48.5,-53.2,-54.9,AB,False,,True
4a:ff:61:0a:f6:20,-46.0,-48.0,-44.0,-43.0,-48.0,-47.0,-49.0,-48.0,-49.0,-47.0,AA,True,AB,True
76:64:61:f6:e6:14,-50.6,-52.9,-50.8,-52.2,-48.1,-50.0,-45.3,-42.2,-56.0,-49.1,BB,False,,True
56:ec:bd:68:73:0c,-43.1,-48.9,-39.5,-36.5,-61.2,-47.9,-68.0,-52.3,-47.7,-42.4,AB,True,BA,True
e6:53:5c:2a:e8:e2,-41.7,-50.1,-41.4,-43.4,-41.0,-44.2,-46.1,-43.4,-43.4,-39.0,AA,True,AB,True
04:b1:67:ac:8d:65,-39.1,-39.1,-39.1,-39.2,-36.1,-36.1,-36.1,-36.1,-36.1,-36.0,AA,True,BA,True
2e:ad:62:53:35:66,-44.9,-44.9,-36.8,-48.2,-42.8,-41.6,-52.8,-45.8,-39.9,-41.9,AB,True,BA,True
2e:ad:62:53:35:66,-39.0,-52.0,-45.0,-47.0,-40.0,-40.0,-40.0,-51.0,-49.0,-39.0,AA,True,BB,False
76:64:61:f6:e6:14,-46.8,-53.7,-44.8,-42.0,-45.1,-38.6,-38.3,-37.4,-40.3,-48.7,BA,True,BB,True
2e:ad:62:53:35:66,-45.0,-43.0,-41.0,-57.0,-65.0,-63.0,-57.0,-54.0,-53.0,-49.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-59.8,-63.0,-58.9,-63.7,-60.8,-62.7,-65.6,-63.5,-62.5,-64.1,BB,False,,True
04:b1:67:ac:8d:65,-27.0,-27.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,AA,True,AB,False
76:64:61:f6:e6:14,-35.0,-43.0,-43.0,-50.0,-52.0,-51.0,-53.0,-52.0,-47.0,-47.0,AB,True,BA,False
e6:53:5c:2a:e8:e2,-58.0,-53.1,-58.3,-56.0,-56.6,-52.0,-54.8,-51.8,-54.1,-55.1,AA,False,,True
2e:ad:62:53:35:66,-64.5,-50.1,-50.1,-53.9,-39.5,-36.6,-36.6,-49.1,-44.3,-37.6,BA,True,BB,True
e6:53:5c:2a:e8:e2,-31.0,-27.0,-29.0,-40.0,-39.0,-49.0,-45.0,-50.0,-59.0,-53.0,AB,False,,False
76:64:61:f6:e6:14,-47.3,-43.4,-41.5,-50.4,-40.7,-44.6,-47.5,-44.9,-42.3,-38.0,BA,True,AA,True
04:b1:67:ac:8d:65,-52.3,-51.4,-52.6,-52.9,-52.1,-52.7,-51.9,-52.8,-52.1,-52.3,BB,True,AA,True
e6:53:5c:2a:e8:e2,-54.0,-52.0,-51.0,-51.0,-45.0,-50.0,-43.0,-49.0,-45.0,-37.0,BA,True,AB,False
56:ec:bd:68:73:0c,-43.0,-45.7,-39.4,-51.2,-56.1,-70.5,-53.7,-58.3,-48.7,-50.2,BB,True,AB,True
04:b1:67:ac:8d:65,-46.4,-44.3,-42.7,-44.6,-44.5,-45.7,-43.8,-45.3,-44.1,-44.5,AA,True,BA,True
76:64:61:f6:e6:14,-46.0,-51.0,-53.0,-42.7,-52.8,-45.0,-43.9,-55.7,-41.5,-39.6,BA,True,AA,True
e6:53:5c:2a:e8:e2,-45.0,-46.3,-44.3,-58.3,-53.8,-56.1,-60.3,-46.5,-44.7,-37.5,AA,False,,True
2e:ad:62:53:35:66,-58.9,-49.4,-53.4,-53.8,-48.5,-50.8,-46.2,-47.0,-43.1,-41.2,BA,True,BB,True
76:64:61:f6:e6:14,-56.4,-44.2,-49.3,-53.9,-56.9,-50.4,-41.3,-28.2,-30.4,-48.1,AA,False,,True
56:ec:bd:68:73:0c,-52.3,-48.9,-50.7,-55.5,-50.0,-59.9,-47.4,-50.5,-43.7,-38.0,BB,True,AB,True
2e:ad:62:53:35:66,-70.1,-58.5,-58.7,-49.5,-59.4,-57.8,-61.3,-46.6,-66.5,-57.1,BB,True,AB,True
e6:53:5c:2a:e8:e2,-41.5,-39.9,-35.5,-43.4,-37.6,-37.9,-41.2,-48.0,-44.5,-38.9,AA,True,BA,True
2e:ad:62:53:35:66,-39.0,-40.9,-47.2,-66.6,-60.3,-63.2,-50.6,-49.6,-61.1,-48.1,AB,True,BA,True
4a:ff:61:0a:f6:20,-54.8,-57.1,-57.0,-57.0,-56.7,-55.6,-58.0,-56.1,-57.3,-56.0,AB,True,BB,True
76:64:61:f6:e6:14,-56.7,-49.4,-47.2,-48.6,-45.1,-41.1,-39.7,-38.6,-43.8,-35.3,BA,True,BB,True
e6:53:5c:2a:e8:e2,-41.6,-45.8,-44.0,-40.6,-47.1,-45.5,-38.9,-23.9,-47.2,-52.5,AA,False,,True
04:b1:67:ac:8d:65,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,AB,True,BB,False
76:64:61:f6:e6:14,-42.0,-48.9,-58.9,-54.0,-69.9,-60.9,-52.0,-62.0,-50.0,-53.0,AB,True,AA,True
76:64:61:f6:e6:14,-58.0,-48.0,-51.0,-42.0,-42.0,-45.0,-49.0,-54.0,-41.0,-42.0,BA,True,AA,False
04:b1:67:ac:8d:65,-62.0,-62.0,-62.0,-62.0,-62.0,-59.0,-59.0,-58.0,-53.0,-53.0,BB,True,BA,False
e6:53:5c:2a:e8:e2,-57.9,-50.6,-57.1,-48.1,-48.2,-50.4,-53.7,-56.0,-55.0,-47.2,BB,False,,True
e6:53:5c:2a:e8:e2,-35.4,-34.0,-41.6,-47.4,-50.1,-49.4,-44.3,-45.1,-56.2,-49.9,AB,False,,True
04:b1:67:ac:8d:65,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-41.0,AA,True,BA,True
ea:51:ae:7f:62:fa,-40.9,-46.2,-42.2,-36.2,-43.2,-60.8,-60.1,-63.4,-67.4,-68.0,AB,True,BA,True
76:64:61:f6:e6:14,-46.0,-47.0,-44.0,-45.0,-45.0,-64.0,-44.0,-43.0,-51.0,-36.0,BA,True,AA,True
76:64:61:f6:e6:14,-46.6,-46.8,-46.9,-45.9,-51.9,-54.9,-51.3,-57.6,-56.6,-55.0,BB,False,,True
86:1d:1e:e5:49:5a,-41.2,-40.8,-36.0,-48.1,-57.9,-53.5,-58.9,-59.0,-59.4,-54.9,AB,True,AA,True
76:64:61:f6:e6:14,-48.4,-45.8,-46.6,-51.8,-42.0,-44.6,-40.6,-43.5,-35.0,-35.5,BA,True,AA,True
04:b1:67:ac:8d:65,-57.9,-58.0,-59.2,-59.8,-70.0,-70.4,-71.0,-70.5,-52.5,-54.7,BB,True,BA,True
04:b1:67:ac:8d:65,-47.8,-48.5,-48.8,-47.3,-48.1,-47.5,-49.1,-46.8,-47.3,-48.1,AB,True,BB,True
76:64:61:f6:e6:14,-50.2,-43.1,-47.2,-46.4,-41.4,-36.7,-33.7,-45.1,-32.5,-41.0,BA,True,AA,True
76:64:61:f6:e6:14,-45.0,-44.0,-44.0,-49.9,-41.3,-41.3,-37.3,-47.2,-36.3,-42.3,AA,False,,True
04:b1:67:ac:8d:65,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,BB,True,BA,False
2e:ad:62:53:35:66,-36.4,-39.8,-43.2,-45.7,-56.5,-60.6,-57.4,-57.2,-62.8,-55.4,AB,True,AA,True
e6:53:5c:2a:e8:e2,-42.4,-42.5,-52.2,-38.5,-53.1,-61.5,-64.1,-66.5,-64.5,-61.3,AB,True,BB,True
e6:53:5c:2a:e8:e2,-32.8,-39.4,-50.0,-50.2,-52.4,-48.7,-46.6,-45.0,-42.9,-43.3,AA,True,BA,True
76:64:61:f6:e6:14,-56.0,-47.9,-42.8,-43.4,-40.4,-42.6,-40.0,-41.8,-36.2,-47.3,BA,True,AA,True
76:64:61:f6:e6:14,-39.0,-40.0,-44.0,-30.0,-35.0,-46.0,-56.0,-56.0,-70.0,-40.0,AA,True,BB,False
4a:ff:61:0a:f6:20,-53.9,-54.8,-54.5,-55.7,-34.1,-37.0,-34.4,-35.0,-35.4,-35.9,AA,True,AB,True
04:b1:67:ac:8d:65,-66.9,-66.9,-66.9,-66.9,-66.9,-66.9,-66.9,-66.9,-66.9,-66.9,AB,True,BB,True
ea:51:ae:7f:62:fa,-55.2,-61.6,-62.3,-63.1,-59.7,-56.9,-53.2,-57.8,-46.7,-57.8,BB,True,AB,True
76:64:61:f6:e6:14,-44.0,-40.0,-37.0,-56.0,-63.0,-73.0,-47.0,-43.0,-46.0,-45.0,AB,True,BA,False
56:ec:bd:68:73:0c,-41.6,-44.2,-33.8,-46.8,-51.3,-54.1,-65.6,-46.1,-44.7,-47.3,AB,True,BA,True
04:b1:67:ac:8d:65,-56.0,-56.0,-56.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,-31.0,AB,True,BB,False
e6:53:5c:2a:e8:e2,-54.6,-46.6,-51.1,-54.5,-49.9,-52.7,-55.8,-44.2,-52.5,-50.2,AA,True,BA,True
e6:53:5c:2a:e8:e2,-56.8,-51.4,-62.8,-49.7,-46.9,-37.9,-51.0,-49.6,-44.5,-39.3,BA,True,AB,True
04:b1:67:ac:8d:65,-41.1,-41.1,-41.0,-41.1,-41.0,-41.0,-40.9,-40.9,-41.1,-41.0,BA,True,AB,True
e6:53:5c:2a:e8:e2,-46.4,-45.1,-35.7,-47.4,-40.7,-40.8,-52.6,-43.9,-38.6,-40.3,AB,True,BB,True
e6:53:5c:2a:e8:e2,-41.0,-31.0,-31.0,-35.0,-40.0,-48.0,-45.0,-48.0,-54.0,-56.0,AB,False,,False
76:64:61:f6:e6:14,-48.0,-54.0,-53.0,-43.0,-31.0,-27.0,-48.0,-49.0,-52.0,-43.0,BA,False,,False
e6:53:5c:2a:e8:e2,-55.0,-56.8,-59.0,-55.5,-55.0,-58.5,-57.0,-58.5,-60.2,-61.9,BB,True,BA,True
56:ec:bd:68:73:0c,-36.7,-37.4,-39.1,-41.5,-39.6,-57.2,-46.9,-35.3,-31.4,-30.4,AA,True,BB,True
e6:53:5c:2a:e8:e2,-50.8,-55.1,-44.9,-44.3,-56.2,-55.8,-50.9,-63.7,-58.7,-50.2,BB,True,BA,True
76:64:61:f6:e6:14,-60.7,-48.4,-48.2,-51.4,-48.8,-38.0,-38.0,-30.6,-36.9,-54.3,BA,False,,True
76:64:61:f6:e6:14,-44.6,-45.7,-41.8,-42.0,-37.1,-48.8,-53.4,-46.2,-50.0,-41.4,BA,True,BB,True
76:64:61:f6:e6:14,-33.8,-37.0,-26.4,-62.5,-63.9,-67.1,-61.9,-69.4,-49.2,-48.0,AB,False,,True
e6:53:5c:2a:e8:e2,-51.0,-56.0,-55.0,-61.0,-63.0,-64.0,-58.0,-53.0,-55.0,-64.0,BB,True,AA,False
56:ec:bd:68:73:0c,-34.2,-29.7,-39.8,-38.9,-51.5,-46.9,-46.4,-48.3,-54.5,-45.2,AB,True,AA,True
76:64:61:f6:e6:14,-65.3,-47.1,-51.1,-52.0,-53.2,-61.0,-57.4,-61.0,-66.0,-62.6,BB,False,,True
04:b1:67:ac:8d:65,-47.4,-50.1,-50.1,-52.4,-52.4,-52.4,-52.4,-52.4,-52.4,-52.4,BB,True,BA,True
76:64:61:f6:e6:14,-43.0,-46.8,-49.2,-44.9,-45.3,-40.7,-40.5,-47.9,-34.7,-55.9,BA,True,BB,True
e6:53:5c:2a:e8:e2,-42.0,-44.7,-38.1,-43.7,-41.5,-45.7,-51.1,-48.5,-51.8,-41.7,AA,True,AB,True
e6:53:5c:2a:e8:e2,-46.0,-51.0,-47.0,-43.0,-48.0,-44.0,-48.0,-51.0,-49.0,-48.0,BB,True,BA,True
04:b1:67:ac:8d:65,-35.3,-34.3,-33.0,-35.5,-34.2,-31.2,-33.4,-34.1,-32.9,-32.9,AA,True,AB,True
04:b1:67:ac:8d:65,-45.4,-46.0,-44.0,-45.2,-46.9,-44.6,-45.3,-45.2,-45.2,-45.3,AA,True,AB,True
e6:53:5c:2a:e8:e2,-33.2,-46.9,-44.3,-37.9,-51.3,-37.1,-36.3,-31.7,-31.1,-46.4,AA,False,,True
e6:53:5c:2a:e8:e2,-22.9,-24.2,-23.6,-23.8,-23.0,-29.4,-27.7,-30.3,-29.9,-32.8,BA,True,AB,True
76:64:61:f6:e6:14,-63.8,-58.3,-51.3,-50.2,-54.6,-49.2,-49.7,-58.7,-52.2,-66.2,BB,False,,True
e6:53:5c:2a:e8:e2,-36.4,-37.4,-36.9,-36.7,-36.8,-37.3,-39.0,-38.0,-37.8,-38.1,AA,True,AB,True
04:b1:67:ac:8d:65,-59.6,-58.3,-52.0,-51.3,-51.5,-51.3,-52.4,-34.7,-34.4,-36.2,BA,True,AB,True
4a:ff:61:0a:f6:20,-28.5,-29.8,-30.9,-27.7,-28.0,-28.0,-29.9,-29.1,-51.0,-30.0,BA,True,AB,True
e6:53:5c:2a:e8:e2,-45.0,-40.9,-50.6,-39.1,-43.0,-44.2,-37.8,-37.0,-45.4,-49.4,BB,True,AA,True
04:b1:67:ac:8d:65,-54.8,-56.0,-50.4,-56.2,-55.3,-55.4,-54.6,-55.2,-56.4,-54.7,BA,True,AB,True
e6:53:5c:2a:e8:e2,-37.9,-40.5,-39.9,-51.3,-53.6,-53.0,-63.4,-60.1,-54.8,-59.3,AB,True,BB,True
76:64:61:f6:e6:14,-49.9,-56.4,-49.6,-50.2,-50.7,-43.8,-39.1,-40.5,-41.8,-44.5,BA,True,BB,True
76:64:61:f6:e6:14,-36.0,-32.0,-42.0,-28.0,-57.0,-62.0,-67.0,-62.0,-51.0,-46.0,AB,True,AA,False
56:ec:bd:68:73:0c,-69.5,-44.0,-56.7,-42.1,-42.0,-49.8,-44.8,-48.7,-49.7,-34.9,BA,True,BB,True
76:64:61:f6:e6:14,-37.3,-34.5,-37.3,-54.6,-44.1,-47.8,-55.0,-71.6,-52.7,-47.4,AB,False,,True
76:64:61:f6:e6:14,-70.0,-67.6,-46.7,-55.8,-61.2,-46.9,-47.7,-63.6,-59.9,-60.4,BB,False,,True
56:ec:bd:68:73:0c,-50.2,-62.2,-37.7,-38.2,-45.3,-43.9,-43.0,-45.1,-41.7,-37.2,BA,True,AA,True
e6:53:5c:2a:e8:e2,-52.6,-54.2,-54.0,-47.2,-44.1,-49.8,-52.1,-38.6,-47.9,-54.0,BA,False,,True
04:b1:67:ac:8d:65,-51.5,-49.2,-49.9,-49.9,-49.4,-51.1,-51.5,-49.4,-49.9,-51.0,BB,True,BA,True
56:ec:bd:68:73:0c,-44.5,-43.6,-44.3,-34.8,-40.7,-47.2,-49.3,-52.5,-61.3,-49.1,AB,True,AA,True
e6:53:5c:2a:e8:e2,-45.6,-33.0,-40.2,-42.5,-49.8,-49.5,-51.0,-42.4,-53.3,-44.1,AB,True,BB,True
e6:53:5c:2a:e8:e2,-37.1,-40.6,-45.0,-41.3,-50.1,-50.1,-39.8,-33.2,-30.2,-28.9,AA,False,,True
04:b1:67:ac:8d:65,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,BA,True,AB,False
76:64:61:f6:e6:14,-50.3,-45.4,-49.0,-41.4,-37.5,-26.6,-46.6,-44.9,-43.9,-49.9,BA,False,,True
2e:ad:62:53:35:66,-37.7,-40.7,-44.8,-45.1,-55.7,-60.7,-58.2,-56.7,-62.0,-53.8,AB,True,AA,True
76:64:61:f6:e6:14,-54.7,-44.0,-48.1,-47.9,-44.0,-40.0,-42.4,-37.3,-39.3,-37.2,BA,True,BB,True
04:b1:67:ac:8d:65,-53.9,-54.1,-46.7,-47.3,-47.8,-48.5,-49.2,-48.3,-48.5,-48.5,AB,True,BB,True
56:ec:bd:68:73:0c,-46.9,-46.0,-41.0,-75.1,-47.6,-42.5,-50.3,-42.4,-35.0,-37.1,BA,True,AA,True
76:64:61:f6:e6:14,-49.0,-42.0,-38.0,-48.0,-48.0,-50.0,-47.0,-47.0,-46.0,-48.0,AB,True,BA,False
04:b1:67:ac:8d:65,-61.2,-61.2,-61.6,-61.2,-62.9,-62.6,-62.9,-63.1,-62.4,-62.3,AB,True,BB,True
e6:53:5c:2a:e8:e2,-32.7,-33.6,-36.2,-43.2,-48.5,-51.0,-49.5,-51.0,-51.4,-49.4,AB,False,,True
e6:53:5c:2a:e8:e2,-42.0,-37.0,-52.0,-43.0,-47.0,-37.0,-41.0,-38.0,-39.0,-42.0,AA,True,AB,False
e6:53:5c:2a:e8:e2,-54.1,-49.3,-54.6,-54.3,-61.0,-52.7,-55.8,-58.8,-51.0,-52.3,BB,False,,True
e6:53:5c:2a:e8:e2,-52.2,-56.5,-55.4,-53.9,-51.7,-49.8,-51.1,-60.8,-48.2,-49.6,BB,True,BA,True
76:64:61:f6:e6:14,-58.0,-42.0,-48.0,-49.0,-47.0,-43.0,-41.0,-39.0,-37.0,-45.0,BA,True,BB,False
76:64:61:f6:e6:14,-46.0,-51.8,-49.3,-53.5,-49.3,-47.7,-48.5,-55.2,-51.0,-51.0,BB,True,AB,True
4a:ff:61:0a:f6:20,-52.5,-50.5,-53.1,-52.0,-49.5,-46.5,-46.0,-47.5,-46.0,-40.9,BA,True,AB,True
04:b1:67:ac:8d:65,-74.0,-74.0,-74.0,-74.0,-74.0,-78.0,-72.0,-70.0,-70.0,-63.0,BB,True,BA,False
e6:53:5c:2a:e8:e2,-57.5,-51.0,-57.8,-54.7,-56.8,-55.1,-53.9,-55.8,-56.1,-53.6,BB,True,AA,True
